[ 0 0 0 0 0 0 0
  -0.60179 0.0820984 0.0752623 0.467397 -0.00456474 0.00481594 0.884022
  -0.785195 -0.119023 0.0749058 0.524936 -0.000636708 0.00607183 0.85112
  0 0 0 0 0 0 0
  -0.832834 0.256376 0.0846449 0.726894 0.160616 -0.569429 -0.34868
  -0.863353 0.197041 0.0936686 0.718432 -0.384159 -0.273977 -0.51109
  -0.882152 0.180982 0.0846839 0.730705 -0.411254 -0.108758 -0.533959 ]
[ 0.219971 0.0888829 0.0898363 0.694625 -0.288604 -0.517662 0.407714
  0.206787 0.147455 0.0856293 0.695018 0.345449 -0.394327 0.492058
  0.184081 0.168442 0.0853773 0.68472 0.388652 -0.301213 0.53794
  0.36646 0.103549 0.0877213 0.754427 0.470711 0.109341 0.444202
  0.426764 0.155535 0.0885421 0.798968 0.27092 -0.315979 0.434063
  0.463143 0.166042 0.084692 0.890479 0.035367 -0.196813 0.408731
  -0.601464 0.082454 0.0763228 0.467225 -0.00662607 0.00323378 0.884108
  -0.784829 -0.118908 0.0754703 0.524026 -0.00161667 0.00636598 0.851677
  0 0 0 0 0 0 0
  -0.832834 0.256376 0.0846449 0.727054 0.160647 -0.569064 -0.348927
  -0.863353 0.197047 0.0934811 0.718726 -0.384299 -0.273707 -0.510718
  -0.882152 0.181139 0.0846527 0.731015 -0.411274 -0.10872 -0.533526 ]
[ 0.219971 0.0888892 0.0897848 0.694814 -0.288593 -0.517495 0.40761
  0.206787 0.14748 0.085623 0.69499 0.345276 -0.394312 0.492231
  0.184081 0.168475 0.0853773 0.684757 0.388639 -0.301151 0.537937
  0.36646 0.103542 0.0874087 0.754289 0.470995 0.109349 0.444134
  0.426764 0.155541 0.0885494 0.798966 0.271775 -0.31614 0.433414
  0.463143 0.166237 0.084459 0.889994 0.0363472 -0.195864 0.410155
  -0.601594 0.0825251 0.075949 0.466826 -0.00601292 0.00291737 0.884324
  -0.785537 -0.119276 0.0755832 0.525309 -0.00156851 0.00637598 0.850886
  0 0 0 0 0 0 0
  -0.832834 0.256376 0.0846449 0.727308 0.160824 -0.568749 -0.348831
  -0.863353 0.197048 0.0934436 0.71876 -0.384278 -0.273604 -0.510741
  -0.882152 0.181171 0.0846464 0.731001 -0.411155 -0.108736 -0.533634 ]
[ 0.219971 0.0888904 0.0899699 0.694558 -0.288956 -0.517558 0.40771
  0.206787 0.147485 0.0856218 0.695013 0.345415 -0.394287 0.492122
  0.184081 0.168286 0.0853773 0.684833 0.38834 -0.301283 0.537982
  0.36646 0.10354 0.0875414 0.754363 0.471005 0.108838 0.444123
  0.426764 0.155543 0.0885509 0.798915 0.271481 -0.315928 0.433846
  0.463143 0.166081 0.0846077 0.889837 0.0352253 -0.19597 0.410543
  -0.601424 0.082344 0.0756789 0.467095 -0.00525558 0.00339127 0.884185
  -0.785483 -0.119935 0.0748245 0.525912 -0.000313702 0.00630479 0.850516
  0 0 0 0 0 0 0
  -0.832834 0.256376 0.0846449 0.727405 0.160908 -0.568659 -0.348738
  -0.863353 0.197048 0.0934361 0.718879 -0.384391 -0.273457 -0.510567
  -0.882152 0.181177 0.0846452 0.730971 -0.411178 -0.108641 -0.533677 ]
[ 0.219971 0.0888907 0.0902022 0.693246 -0.290522 -0.518286 0.407907
  0.206787 0.147291 0.0858168 0.69527 0.344861 -0.394824 0.491716
  0.184081 0.168248 0.0853773 0.684923 0.388184 -0.301262 0.537992
  0.36646 0.10354 0.0873727 0.754277 0.471103 0.109224 0.44407
  0.426764 0.155934 0.0883558 0.799055 0.271423 -0.31574 0.433762
  0.463143 0.165854 0.0844421 0.890233 0.0346587 -0.196721 0.409371
  -0.601781 0.0825031 0.0748436 0.466534 -0.00376121 0.00292446 0.884491
  -0.785472 -0.119481 0.0746727 0.5252 -6.27402e-05 0.00692533 0.85095
  0 0 0 0 0 0 0
  -0.832834 0.256376 0.0848402 0.726861 0.161022 -0.569275 -0.348816
  -0.863353 0.196853 0.0936299 0.718561 -0.384047 -0.273745 -0.511118
  -0.882152 0.181178 0.0846449 0.73095 -0.411213 -0.108697 -0.533668 ]
[ 0.219971 0.0888907 0.089858 0.694273 -0.288855 -0.517793 0.407968
  0.206787 0.147447 0.0856605 0.694874 0.345112 -0.394194 0.492605
  0.184081 0.168241 0.0853773 0.684794 0.387982 -0.301331 0.538263
  0.366655 0.10354 0.0871436 0.754036 0.471559 0.109667 0.443886
  0.426569 0.155621 0.0887075 0.798543 0.271484 -0.316434 0.43416
  0.463143 0.16659 0.0846043 0.889439 0.0348874 -0.196482 0.411189
  -0.601853 0.0809724 0.0758485 0.46967 -0.00490286 0.00388097 0.88282
  -0.785666 -0.119781 0.075033 0.52628 -0.000574104 0.00685413 0.850283
  0 0 0 0 0 0 0
  -0.832834 0.256376 0.0846839 0.726949 0.16085 -0.569155 -0.348905
  -0.863353 0.197009 0.0936686 0.718622 -0.384078 -0.273878 -0.510938
  -0.882152 0.181179 0.0846449 0.730987 -0.411191 -0.108805 -0.533612 ]
[ 0.219971 0.0888908 0.0897892 0.694478 -0.288522 -0.517694 0.40798
  0.206787 0.147478 0.0856293 0.694794 0.345162 -0.394068 0.492783
  0.184081 0.168239 0.0853773 0.684769 0.387941 -0.301344 0.538317
  0.366499 0.103735 0.0874884 0.75399 0.470871 0.109121 0.444827
  0.426725 0.155949 0.0883872 0.79854 0.271058 -0.316329 0.434509
  0.463143 0.166347 0.0846367 0.88997 0.0342009 -0.19685 0.40992
  -0.601672 0.0818382 0.0760494 0.468027 -0.00664494 0.00346189 0.883683
  -0.784923 -0.11945 0.0749097 0.524398 -0.000798457 0.00669342 0.851447
  0 0 0 0 0 0 0
  -0.832834 0.256376 0.0846527 0.727237 0.160986 -0.568961 -0.348558
  -0.863353 0.197041 0.0934811 0.718709 -0.384231 -0.273636 -0.51083
  -0.882152 0.181179 0.0846449 0.730981 -0.411193 -0.10873 -0.533633 ]
[ 0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  -0.832834 0.256376 0.0846452 0.727325 0.160775 -0.56888 -0.348606
  -0.863353 0.196853 0.0934751 0.718732 -0.384303 -0.273526 -0.510803
  -0.882152 0.181179 0.0846449 0.730884 -0.411342 -0.108701 -0.533658 ]
[ 0.219971 0.0888908 0.0898117 0.694402 -0.288653 -0.517887 0.407774
  0.206787 0.147486 0.0858171 0.694781 0.344618 -0.394843 0.492562
  0.184081 0.168239 0.0853773 0.684737 0.387933 -0.301579 0.538232
  0.36646 0.103471 0.0875271 0.754263 0.470823 0.109013 0.444442
  0.426803 0.15582 0.0888234 0.798499 0.270042 -0.316779 0.434887
  0.463189 0.165903 0.084801 0.889763 0.0338845 -0.197561 0.410053
  -0.601666 0.0815529 0.0757008 0.468138 -0.00533659 0.00331885 0.883633
  -0.785653 -0.119814 0.0759495 0.525886 -0.00238053 0.00654217 0.850526
  0 0 0 0 0 0 0
  -0.832834 0.256376 0.0846449 0.727192 0.160947 -0.568932 -0.348719
  -0.863353 0.197009 0.0934424 0.718706 -0.384129 -0.273883 -0.510778
  -0.882152 0.181179 0.0846449 0.73084 -0.411297 -0.10888 -0.533717 ]
[ 0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  -0.602058 0.0820345 0.0764744 0.468199 -0.00694229 0.00241313 0.883592
  -0.785751 -0.119698 0.0751171 0.525954 -0.000681189 0.00625321 0.85049
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0 ]
[ 0.219971 0.0886954 0.0893738 0.695911 -0.287215 -0.516962 0.407389
  0.206787 0.147486 0.0856308 0.694533 0.344818 -0.394322 0.49319
  0.184081 0.168239 0.0853773 0.684806 0.387923 -0.301314 0.538299
  0.366694 0.103732 0.0873384 0.753923 0.470912 0.109694 0.444758
  0.426766 0.155828 0.0888746 0.798453 0.270522 -0.316911 0.434578
  0.463144 0.166349 0.0844558 0.890207 0.0333643 -0.196089 0.409839
  -0.601908 0.0818553 0.0765653 0.467605 -0.00744339 0.00304621 0.883901
  -0.785526 -0.119434 0.0757078 0.525163 -0.00228481 0.00637791 0.850975
  0 0 0 0 0 0 0
  -0.832834 0.256376 0.0846449 0.72695 0.160606 -0.569421 -0.348581
  -0.863353 0.197048 0.0934343 0.718488 -0.384269 -0.274032 -0.5109
  -0.882152 0.181132 0.0846449 0.730878 -0.411319 -0.108842 -0.533655 ]
[ 0.219971 0.0888517 0.0896923 0.69471 -0.28861 -0.517676 0.407548
  0.206787 0.147486 0.0858186 0.694657 0.344299 -0.39473 0.493049
  0.184081 0.168239 0.0853773 0.684725 0.387638 -0.301513 0.538497
  0.366507 0.103578 0.0875274 0.753875 0.471038 0.109469 0.444761
  0.42696 0.155795 0.0882253 0.799062 0.269768 -0.315962 0.434618
  0.463338 0.166494 0.0840211 0.89012 0.0339332 -0.195776 0.41013
  -0.602073 0.0820147 0.0761928 0.468413 -0.00676232 0.00446681 0.883472
  -0.785286 -0.119576 0.075826 0.525098 -0.00238577 0.00610982 0.851016
  0 0 0 0 0 0 0
  -0.832834 0.256376 0.0844495 0.727209 0.160717 -0.569085 -0.34854
  -0.863353 0.197048 0.0934342 0.718608 -0.384342 -0.274033 -0.510675
  -0.882152 0.181169 0.0846449 0.730832 -0.411215 -0.10903 -0.53376 ]
[ 0.219971 0.0888829 0.089756 0.694093 -0.289251 -0.517836 0.40794
  0.206787 0.147291 0.0856609 0.694873 0.344487 -0.394712 0.492628
  0.184081 0.168239 0.0853773 0.684802 0.387603 -0.301405 0.538485
  0.366469 0.103547 0.0875652 0.754029 0.471302 0.109374 0.444244
  0.426804 0.155594 0.0882907 0.799257 0.270422 -0.316309 0.433601
  0.463182 0.166718 0.0841295 0.890022 0.034032 -0.195731 0.410357
  -0.60152 0.0824373 0.0755323 0.466581 -0.00542986 0.00399414 0.884453
  -0.785238 -0.119409 0.0760449 0.525138 -0.0027478 0.00720377 0.850982
  0 0 0 0 0 0 0
  -0.832834 0.256376 0.0846058 0.726797 0.160593 -0.569531 -0.348727
  -0.863353 0.196853 0.0936295 0.718263 -0.384135 -0.274178 -0.511238
  -0.882152 0.181177 0.0846449 0.730842 -0.411241 -0.109018 -0.533729 ]
[ 0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  -0.601192 0.0832418 0.0759598 0.465294 -0.00657978 0.00407595 0.885122
  -0.784757 -0.1189 0.0752771 0.523991 -0.00066658 0.00651406 0.851699
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0 ]
[ 0.219971 0.0886485 0.0897328 0.694461 -0.288961 -0.517788 0.40758
  0.206787 0.147485 0.0856686 0.694744 0.344403 -0.394732 0.492853
  0.184081 0.168239 0.0853773 0.684784 0.387442 -0.301594 0.538517
  0.366499 0.103579 0.0873399 0.753887 0.47114 0.109235 0.44469
  0.426766 0.155194 0.0885408 0.799084 0.269816 -0.317313 0.433564
  0.463183 0.166147 0.0843899 0.889849 0.0336143 -0.196853 0.410229
  -0.601539 0.0822921 0.0766577 0.467124 -0.00702911 0.0022801 0.884161
  -0.784937 -0.119469 0.0751539 0.524518 -0.000890185 0.00633233 0.851375
  0 0 0 0 0 0 0
  -0.832834 0.256376 0.0846445 0.726968 0.160503 -0.569354 -0.348701
  -0.863353 0.197047 0.0934357 0.718515 -0.384453 -0.274017 -0.510732
  -0.882152 0.181171 0.0846527 0.730834 -0.411317 -0.108998 -0.533685 ]
[ 0.219971 0.0888423 0.0897641 0.694134 -0.289084 -0.517919 0.407883
  0.206787 0.147291 0.0856309 0.694887 0.344457 -0.394735 0.492611
  0.184081 0.168239 0.0853773 0.684792 0.38759 -0.30152 0.538442
  0.366663 0.103548 0.087137 0.754158 0.470618 0.109987 0.444599
  0.426765 0.155473 0.0885491 0.798773 0.270115 -0.316775 0.434342
  0.463346 0.166649 0.0845939 0.8898 0.0334865 -0.197227 0.410165
  -0.601804 0.0826881 0.0767972 0.467073 -0.00733868 0.0022139 0.884186
  -0.785363 -0.119974 0.0753246 0.525287 -0.00105699 0.00617395 0.850902
  0 0 0 0 0 0 0
  -0.832834 0.256181 0.0844495 0.727099 0.160063 -0.569078 -0.349081
  -0.863353 0.197048 0.0936298 0.718365 -0.384255 -0.274224 -0.51098
  -0.882152 0.180982 0.0846464 0.730742 -0.411137 -0.109206 -0.533907 ]
[ 0.219971 0.0888811 0.0897704 0.694503 -0.288276 -0.517674 0.408136
  0.206787 0.147447 0.0858187 0.694625 0.34464 -0.394517 0.493027
  0.184081 0.168239 0.0853773 0.684815 0.38774 -0.301479 0.538327
  0.366501 0.103541 0.0874871 0.754481 0.470171 0.109551 0.44463
  0.426765 0.155334 0.0887461 0.798859 0.269589 -0.31696 0.434376
  0.463379 0.165968 0.084244 0.89032 0.0330658 -0.19671 0.40932
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  -0.832834 0.256337 0.0846058 0.726902 0.160659 -0.56946 -0.348594
  -0.863353 0.197048 0.0934733 0.718533 -0.384411 -0.273972 -0.510762
  -0.882152 0.181139 0.0846452 0.730848 -0.411298 -0.109102 -0.53366 ]
[ 0.219971 0.0888888 0.089967 0.693896 -0.289361 -0.51792 0.408091
  0.206787 0.147283 0.0856609 0.695009 0.344797 -0.394667 0.492254
  0.184081 0.168239 0.0853773 0.6848 0.38787 -0.301424 0.538283
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  -0.832834 0.256369 0.084637 0.727079 0.160386 -0.569387 -0.34847
  -0.863353 0.197048 0.093442 0.718573 -0.38452 -0.273876 -0.510675
  -0.882152 0.180976 0.0846449 0.730819 -0.411183 -0.109252 -0.533756 ]
[ 0.219971 0.0888904 0.0896156 0.694656 -0.2887 -0.517506 0.40779
  0.206787 0.147446 0.0856293 0.694873 0.344832 -0.394457 0.492592
  0.184081 0.168239 0.0853773 0.68478 0.387949 -0.301245 0.538353
  0.366663 0.10354 0.0875571 0.754477 0.470183 0.109392 0.444663
  0.426764 0.155501 0.0887855 0.798463 0.269582 -0.316681 0.435312
  0.46319 0.166027 0.0843694 0.890044 0.0336075 -0.196127 0.410155
  -0.601672 0.0830565 0.0769479 0.465654 -0.00749607 0.00365319 0.884928
  -0.785426 -0.119548 0.0754046 0.525134 -0.00175135 0.00603339 0.850997
  0 0 0 0 0 0 0
  -0.832834 0.256375 0.084448 0.727389 0.160187 -0.568865 -0.348766
  -0.863353 0.197048 0.0934357 0.718632 -0.384542 -0.273809 -0.510611
  -0.882152 0.180943 0.0846449 0.730767 -0.41121 -0.10916 -0.533826 ]
[ 0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  -0.832834 0.256376 0.084676 0.726638 0.160509 -0.569829 -0.34861
  -0.863353 0.197048 0.0936686 0.718333 -0.38436 -0.274283 -0.510915
  -0.882152 0.181169 0.0846449 0.730817 -0.411319 -0.109418 -0.53362 ]
[ 0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0.36647 0.103501 0.0877855 0.754655 0.470076 0.1093 0.444497
  0.426764 0.155332 0.0883891 0.799647 0.26972 -0.316106 0.433467
  0.463143 0.165776 0.0848851 0.890276 0.0332201 -0.197148 0.409192
  -0.602001 0.0817625 0.0754244 0.468373 -0.00507934 0.00364302 0.883509
  -0.785302 -0.119429 0.0751235 0.525675 -0.000446576 0.00674304 0.850659
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0 ]
[ 0.219971 0.0886939 0.0897717 0.694632 -0.288917 -0.517312 0.407923
  0.206787 0.147485 0.0856215 0.694756 0.344869 -0.394579 0.492633
  0.184081 0.168239 0.0853773 0.684819 0.38784 -0.301294 0.538354
  0.366501 0.103486 0.0873172 0.754308 0.470791 0.10976 0.444216
  0.42693 0.155746 0.088065 0.799208 0.27097 -0.315671 0.433812
  0.463339 0.166227 0.0840874 0.890706 0.0338736 -0.195009 0.409228
  -0.601827 0.0814963 0.0759517 0.468256 -0.00595394 0.0017892 0.883571
  -0.785165 -0.11948 0.0751028 0.525131 -0.00132362 0.00624621 0.850997
  0 0 0 0 0 0 0
  -0.832834 0.256376 0.0846449 0.726875 0.160584 -0.569718 -0.348261
  -0.863353 0.19704 0.0934827 0.718522 -0.384354 -0.274079 -0.510762
  -0.882152 0.180975 0.0846449 0.730767 -0.411254 -0.109191 -0.533785 ]
[ 0.219971 0.0888514 0.0897719 0.694323 -0.289044 -0.517544 0.408065
  0.206787 0.147291 0.0856214 0.694961 0.344989 -0.394533 0.492297
  0.184081 0.168239 0.0853773 0.684848 0.387914 -0.301338 0.538239
  0.366468 0.103724 0.0873278 0.753946 0.471083 0.110238 0.444404
  0.426798 0.155193 0.0882587 0.799488 0.269919 -0.316379 0.433437
  0.463377 0.166274 0.0843381 0.890015 0.0334817 -0.196049 0.410264
  -0.602057 0.080771 0.0758748 0.468682 -0.0052637 0.00219721 0.883349
  -0.78619 -0.120367 0.075119 0.527413 -0.000951338 0.00630271 0.849585
  0 0 0 0 0 0 0
  -0.832834 0.256376 0.0846449 0.727052 0.160592 -0.569343 -0.348503
  -0.863353 0.197047 0.0934439 0.718416 -0.384162 -0.274163 -0.511011
  -0.882152 0.181138 0.0846449 0.730889 -0.411181 -0.109223 -0.533668 ]
[ 0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0.36646 0.103703 0.0874085 0.754135 0.470726 0.109952 0.444531
  0.426766 0.155568 0.0882661 0.7991 0.269359 -0.316448 0.43445
  0.463191 0.165738 0.0844373 0.890319 0.0330683 -0.196838 0.40926
  -0.601683 0.0827064 0.0757391 0.466408 -0.00586474 0.00268135 0.884546
  -0.785069 -0.119486 0.0749667 0.524834 -0.000725453 0.00588929 0.851184
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0 ]
[ 0.219971 0.0888904 0.0895298 0.695038 -0.28778 -0.517177 0.408206
  0.206787 0.147485 0.0856214 0.694821 0.345275 -0.394172 0.492583
  0.184081 0.168434 0.0853773 0.684795 0.388243 -0.301111 0.538197
  0.36646 0.103377 0.0873461 0.7543 0.470458 0.109739 0.444588
  0.426765 0.155744 0.0886895 0.798614 0.269386 -0.316683 0.435154
  0.463348 0.165981 0.0842127 0.890806 0.0332115 -0.195924 0.408627
  -0.601637 0.082185 0.0752463 0.467578 -0.00455663 0.0048659 0.883927
  -0.78539 -0.119977 0.0752871 0.525832 -0.000991477 0.00648223 0.850563
  0 0 0 0 0 0 0
  -0.832834 0.256376 0.0846449 0.727067 0.160879 -0.569136 -0.348677
  -0.863353 0.197048 0.0936299 0.718523 -0.384126 -0.274201 -0.510868
  -0.882152 0.181138 0.0846449 0.730894 -0.411051 -0.109297 -0.533746 ]
[ 0.219971 0.0886954 0.0895282 0.695443 -0.287577 -0.516941 0.407958
  0.206787 0.147486 0.0856214 0.694789 0.345441 -0.394017 0.492636
  0.184081 0.168278 0.0853773 0.684866 0.388311 -0.301105 0.53806
  0.36646 0.103507 0.0877242 0.754527 0.470306 0.109672 0.444379
  0.42696 0.156169 0.0883836 0.798518 0.26978 -0.315971 0.435604
  0.463184 0.166225 0.0841678 0.890277 0.0332072 -0.195852 0.409813
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  0 0 0 0 0 0 0
  -0.832834 0.256376 0.0848402 0.72694 0.160943 -0.569517 -0.348291
  -0.863353 0.196853 0.0934733 0.718317 -0.384213 -0.27404 -0.511178
  -0.882152 0.180975 0.0846449 0.730906 -0.411063 -0.109145 -0.533752 ]
[ 0.219971 0.0886564 0.0899185 0.694663 -0.288559 -0.517524 0.407856
  0.206787 0.147291 0.0856214 0.695067 0.345422 -0.394177 0.492128
